,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,trans_depth,method,host,uri,referrer,version,user_agent,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types
1523,1838.757318,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,economictimes.indiatimes.com,/mostviewedslide_v2.cms?msid=17385924,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2577.0,200,OK,-,-,(empty),-,-,-,-,-,-,FjedgK2EPEs2cv3QB3,-,text/plain
1524,1838.912664,CGHBoi4S6WMFGZj57l,10.0.2.200,49833.0,223.165.27.30,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,myt.indiatimes.com,"/mytimes/getUsersInfo?ssoids=raj.rahulsharma@gmail.com,shyam4715@yahoo.com,arunpeterdsouza@gmail.com,adesh87@gmail.com,kishor5668@gmail.com,rmishra816@gmail.com,pkd1954@rediffmail.com,himanshu.ms11@yahoo.com,parthiv77@hotmail.com,naikpakya@yahoo.com,kishor5668@gmail.com,manish_bhatt85@rediffmail.com&callback=jQuery11130660271548930421_1458388694998&_=1458388695004",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,8638.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJf8bUNdLcwLke7Sa,-,text/plain
1525,1838.645091,Cu9I2MUyjMr6XxXqj,10.0.2.200,49832.0,223.165.26.46,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,rewards.indiatimes.com,"/bp/api/urs/mubhtry?format=json&pcode=ET&uid=raj.rahulsharma@gmail.com,shyam4715@yahoo.com,arunpeterdsouza@gmail.com,adesh87@gmail.com,kishor5668@gmail.com,rmishra816@gmail.com,pkd1954@rediffmail.com,himanshu.ms11@yahoo.com,parthiv77@hotmail.com,naikpakya@yahoo.com,kishor5668@gmail.com,manish_bhatt85@rediffmail.com&callback=jQuery11130660271548930421_1458388695000&_=1458388695003",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,47768.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fyx2sx2IFBQu3GoVm7,-,text/plain
1526,1839.119372,CySQVHEJp2vlTGqk2,10.0.2.200,49645.0,195.113.232.73,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,img.etimg.com,/photo/12716000.cms,http://economictimes.indiatimes.com/css_slideshow.cms?v=30,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1789.0,200,OK,-,-,(empty),-,-,-,-,-,-,FrRnUOL989m1jDUD5,-,image/png
1527,1839.165682,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,economictimes.indiatimes.com,/photo/16877441.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3866.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fb5AWE4DBkZBF3SfXa,-,image/png
1528,1839.169348,Cuym2p11vsS975c9sc,10.0.2.200,49633.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,economictimes.indiatimes.com,/photo/16877461.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3832.0,200,OK,-,-,(empty),-,-,-,-,-,-,FR9Zzo4wfwWSqsRwe5,-,image/png
1529,1839.167472,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,economictimes.indiatimes.com,/photo/16877457.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3790.0,200,OK,-,-,(empty),-,-,-,-,-,-,FDDM2t2JvFoyAQSaZf,-,image/png
1530,1839.185995,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,economictimes.indiatimes.com,/photo/16877463.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3910.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fo1ziT2Z7g0pGBMwOa,-,image/png
1531,1839.210884,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,economictimes.indiatimes.com,/photo/16877466.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3474.0,200,OK,-,-,(empty),-,-,-,-,-,-,FSUCO7cIOnzjLhq53,-,image/png
1532,1839.186359,Cuym2p11vsS975c9sc,10.0.2.200,49633.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,8.0,GET,economictimes.indiatimes.com,/photo/16877455.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3675.0,200,OK,-,-,(empty),-,-,-,-,-,-,FSXBav17nTTQh31pra,-,image/png
1533,1839.278770,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,5.0,GET,economictimes.indiatimes.com,/photo/16877465.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3435.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fw2OmF3Sy0Tsj4fwz1,-,image/png
1534,1839.179100,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,5.0,GET,economictimes.indiatimes.com,/photo/16491990.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1210.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fxljo31hcFImF9W3ug,-,image/png
1535,1839.400720,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,6.0,GET,economictimes.indiatimes.com,/photo/16877475.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,4240.0,200,OK,-,-,(empty),-,-,-,-,-,-,FKInwq4e0txkHABQRa,-,image/png
1536,1839.413400,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,economictimes.indiatimes.com,/photo/16877471.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,4208.0,200,OK,-,-,(empty),-,-,-,-,-,-,FUah8a4RY3efF8eEK2,-,image/png
1537,1839.180048,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,mytimes.indiatimes.com,/image/thumb/0/default,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2753.0,200,OK,-,-,(empty),-,-,-,-,-,-,FDHox72TvmiaqB4p43,-,image/png
1538,1839.432050,CvyjdC1EP7NqXDyBt7,10.0.2.200,49711.0,23.63.91.206,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,ade.clmbtech.com,"/cde/notify.htm?imprId=a59eb8f9-fcec-4c34-b4bc-ad7c560251b5-1melw&adUnitId=129776&clientId=11854&customFields={""ResponseId"":""__22f300f52b5b2492a448255ebcec5177__46ff152c2e9858f4c30a56e63169623c"",""SessionId"":""v2_4d6fddc9fbe6da3be07620e8b91eeb18_a22887d9-10f2-4537-89b5-712419ae8573-1melw_1458390766_1458390766_CNawjgYQ060-GJup9Pa4KiAB""}&cb=W255R660h759",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,48.0,200,OK,-,-,(empty),-,-,-,-,-,-,FChbmb32fqMVyGddgc,-,text/plain
1539,1839.477268,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,mytimes.indiatimes.com,/image/thumb/1/7188308,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,903.0,200,OK,-,-,(empty),-,-,-,-,-,-,FV9CiA4OuSsXh9Dei5,-,image/jpeg
1540,1839.690841,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,mytimes.indiatimes.com,/image/thumb/4/25261217,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1208.0,200,OK,-,-,(empty),-,-,-,-,-,-,FTC859TrWHsOuFjud,-,image/jpeg
1541,1839.736728,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,mytimes.indiatimes.com,/image/thumb/1/5998341,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1723.0,200,OK,-,-,(empty),-,-,-,-,-,-,FNZrl2xodxvC1jL61,-,image/jpeg
1542,1839.804502,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,5.0,GET,mytimes.indiatimes.com,/image/thumb/4/12217724,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1620.0,200,OK,-,-,(empty),-,-,-,-,-,-,FiXQnJ3o0sYzgHwoFd,-,image/jpeg
1543,1839.823462,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,6.0,GET,mytimes.indiatimes.com,/image/thumb/1/12434398,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1420.0,200,OK,-,-,(empty),-,-,-,-,-,-,FmI5dHcf7t2iM88w2,-,image/jpeg
1544,1839.838132,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,mytimes.indiatimes.com,/image/thumb/3/350237,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2753.0,200,OK,-,-,(empty),-,-,-,-,-,-,F4tas4LiLCoCpHqzi,-,image/png
1545,1839.849986,CeUPmX1TwzWEDg0xqj,10.0.2.200,49834.0,195.113.232.90,80.0,,,,,,,,,,,,,,,,,,,8.0,GET,mytimes.indiatimes.com,/image/thumb/4/4072254,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1680.0,200,OK,-,-,(empty),-,-,-,-,-,-,FHylnh2FnYEm7XvGc1,-,image/jpeg
1546,1839.290440,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,6.0,GET,economictimes.indiatimes.com,/photo/16877459.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,4285.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fftkdk4PJJUvfe30uk,-,image/png
1547,1839.278073,Cuym2p11vsS975c9sc,10.0.2.200,49633.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,9.0,GET,economictimes.indiatimes.com,/photo/16877478.cms,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,3782.0,200,OK,-,-,(empty),-,-,-,-,-,-,FwgRgW2DTET99pqgP1,-,image/png
1548,1849.778457,CSAb0p3grjLXUutL4l,10.0.2.200,49820.0,70.42.146.149,80.0,,,,,,,,,,,,,,,,,,,1.0,-,-,-,-,1.0,-,0.0,90.0,400,Bad request,-,-,(empty),-,-,-,-,-,-,FzDGLd1pOqiEJ2NxUd,-,text/html
1549,1851.091300,Cuym2p11vsS975c9sc,10.0.2.200,49633.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,10.0,GET,economictimes.indiatimes.com,"/thumb/msid-51024991,width-100,height-75/slideshows/nation-world/comparison-of-top-guns-us-f-16-jets-vs-sukhoi-30mki.jpg",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2690.0,200,OK,-,-,(empty),-,-,-,-,-,-,FFcc224fU9oL8jPl21,-,image/jpeg
1550,1851.092868,C52acp3AUDWphia0zg,10.0.2.200,49636.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,economictimes.indiatimes.com,"/thumb/msid-51422665,width-100,height-75/slideshows/spending-lifestyle/inside-km-birlas-rs-4250000000-luxurious-mumbai-home.jpg",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2796.0,200,OK,-,-,(empty),-,-,-,-,-,-,FpNBbK3wZnvR26kUb3,-,image/jpeg
1551,1851.094135,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,8.0,GET,economictimes.indiatimes.com,"/thumb/msid-51322697,width-100,height-75/slideshows/auto/maruti-vitara-brezza-launched-10-things-you-should-know.jpg",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2981.0,200,OK,-,-,(empty),-,-,-,-,-,-,FkyX3G4oMFFiSQWGx3,-,image/jpeg
1552,1856.224276,CEh8lZ2DYzH9TJXCih,10.0.2.200,49840.0,23.235.43.249,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,static.chartbeat.com,/js/chartbeat.js,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,29795.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fe8iec2nsufeHIhuo5,-,application/javascript
1553,1856.285695,CF0h6e4rEjNSQPeZIf,10.0.2.200,49841.0,54.77.251.202,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,bcp.crwdcntrl.net,/5/c=2802/rand=370615241/pv=y/int=#OpR#31711#Econ Times Site Section : Slideshows/int=#OpR#31712#Econ Times Site Section : Slideshows : Tech Life/int=#OpR#51585#indiatimes.com : Total Site Traffic/rt=ifr,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,328.0,200,OK,-,-,(empty),-,-,-,-,-,-,FNfcY54KIy7uIAoGz9,-,text/html
1554,1856.646134,CI9b0J3rWXXbeynwz4,10.0.2.200,49848.0,223.165.24.22,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,ibeat.indiatimes.com,/js/pgtrackingV5.js,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,7655.0,200,OK,-,-,(empty),-,-,-,-,-,-,F0YyepuFu2kDL5Adb,-,text/plain
1555,1856.843986,CF0h6e4rEjNSQPeZIf,10.0.2.200,49841.0,54.77.251.202,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,bcp.crwdcntrl.net,/px?Yz0yODAyJnB4aWQ9MTMxMzQz,http://bcp.crwdcntrl.net/5/c=2802/rand=370615241/pv=y/int=%23OpR%2331711%23Econ%20Times%20Site%20Section%20%3A%20Slideshows/int=%23OpR%2331712%23Econ%20Times%20Site%20Section%20%3A%20Slideshows%20%3A%20Tech%20Life/int=%23OpR%2351585%23indiatimes.com%20%3A%20Total%20Site%20Traffic/rt=ifr,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,37.0,200,OK,-,-,(empty),-,-,-,-,-,-,F05eGh2SFDaJIOKERa,-,text/html
1556,1856.889217,CI9b0J3rWXXbeynwz4,10.0.2.200,49848.0,223.165.24.22,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,ibeat.indiatimes.com,"/iBeat/pageTrendlog.html?h=economictimes.indiatimes.com&d=economictimes.indiatimes.com&url=http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms&k=f66e70a45a565c9c76a526c5e9e99df&ts=31945&ch=BCCL&sid=ajwsx5r30po2n0uz&at=Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36&ref=https://www.google.cz/&aid=51419407&loc=1&ct=3&cat=Slideshows&scat=Tech Life&ac=1&tg=&ctids=2147477890,17385924,17461597,51419393&pts=Mar 16, 2016, 06.03 AM IST&auth=&pos=&utmvsi=&utmcsr=&utmccn=&utmcmd=&utma=",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,37.0,200,OK,-,-,(empty),-,-,-,-,-,-,FlM0s2eI5VRnJcMGb,-,image/gif
1557,1856.915389,C5RUNs2nPc5DZAOj7e,10.0.2.200,49852.0,23.21.68.198,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,ping.chartbeat.net,/ping?h=economictimes.indiatimes.com&p=/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms&u=1mCmcDvG3pMB_a_Wc&d=economictimes.indiatimes.com&g=10538&g0=Slideshows Tech Life&n=1&f=00001&c=0&x=200&m=200&y=4546&o=1009&w=540&j=45&R=1&W=0&I=0&E=0&e=0&r=https://www.google.cz/&b=35945&t=gZcM5GkCXZDtO0WIDxbANtBfZmLh&V=78&i=12 weird but true facts about technology - 12 weird but true facts about technology | The Economic T&tz=420&sn=1&EE=0&_,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,43.0,200,OK,-,-,(empty),-,-,-,-,-,-,F2I4MR3A0aTSrl8vKc,-,image/gif
1558,1857.048662,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,9.0,GET,economictimes.indiatimes.com,/icons/etfavicon.ico,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2238.0,200,OK,-,-,(empty),-,-,-,-,-,-,F73HMU3R4Nfioy560b,-,image/x-icon
1559,1857.087978,CQLVFX2D7lA8luoFda,10.0.2.200,49637.0,195.113.232.89,80.0,,,,,,,,,,,,,,,,,,,10.0,GET,economictimes.indiatimes.com,/slideshow_imginfo.cms?msid=51419400,http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/slideshow/51419407.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2580.0,200,OK,-,-,(empty),-,-,-,-,-,-,FghAj82Tymg99zbIl3,-,text/html
1560,1858.981779,ClWRV73ZvA8vvpm167,10.0.2.200,49668.0,172.217.16.98,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,pagead2.googlesyndication.com,"/activeview?avi=BN0XE7EbtVtkJocWJBrr0hrAIAAAAABABOAHIAQLAAgLgAgDIA5kE4AQBoAYU&cid=5GjV0a3FlXdr8UyLYbtZs5id_RU&id=osdim&ti=1&adk=1018613855&p=546,673,796,973&tos=0,0,0,1484,0&mtos=0,0,0,1484,1484&rs=3&ht=0&tfs=31042&tls=32526&mc=0.3&lte=0&bas=1&bac=1&fp=correlator=642250088535763&eid=108809080&iu=%2F7176%2FEconomictimes%2FET_BDGT16_TRACKERS%2FET_BDGT16_IMP_TRAC%2FIndiamart_24Feb_MH_Imp_tracker&oid=3&url=http%3A%2F%2Feconomictimes.indiatimes.com%2Fslideshows%2Ftech-life%2F12-weird-but-true-facts-about-technology%2Fslideshow%2F51419407.cms&afp=&output=json_html&impl=fif&dt=1458388691649&ifi=2&flash=21.0.0&tmo=13&tme=31042&tdl=308&tcl=16&r=u&bs=790,540&bos=807,618&ps=1009,4546&ss=807,648&tt=1051&pt=31475&deb=1-4-4-8-16-64&tvt=1484&uc=12&tgt=IMG&cl=1",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/changing-fonts-can-save-printer-ink/slideshow/51419400.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,42.0,200,OK,-,-,(empty),-,-,-,-,-,-,FvMl7E19tjJsakkCjh,-,image/gif
1561,1858.983430,Ci14eB1nRcfjjFQiK6,10.0.2.200,49667.0,172.217.16.98,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,pagead2.googlesyndication.com,"/activeview?avi=BoP7M7EbtVtsJocWJBrr0hrAIAAAAABABOAHIAQnAAgLgAgDgBAGgBhY&cid=5GgxZD1dn95FLczB_NSub77KS_k&id=osdim&ti=1&adk=1426147226&p=1567,673,1817,973&tos=0,0,0,0,0&mtos=0,0,0,0,0&rs=3&ht=0&mc=0&lte=0&bas=1&bac=1&fp=correlator=642250088535763&eid=108809080&iu=%2F7176%2FEconomictimes%2FET_BDGT16_TRACKERS%2FET_BDGT16_IMP_TRAC%2FIndiamart_24Feb_MH_Imp_tracker&oid=3&url=http%3A%2F%2Feconomictimes.indiatimes.com%2Fslideshows%2Ftech-life%2F12-weird-but-true-facts-about-technology%2Fslideshow%2F51419407.cms&afp=&output=json_html&impl=fif&dt=1458388691653&ifi=4&flash=21.0.0&tmo=14&tme=4703&tdl=1036&tcl=1464&r=u&bs=790,540&bos=807,618&ps=1009,4546&ss=807,648&tt=1051&pt=31475&deb=1-4-4-8-16-64&tvt=1484&uc=14&tgt=IMG&cl=1",http://economictimes.indiatimes.com/slideshows/tech-life/12-weird-but-true-facts-about-technology/changing-fonts-can-save-printer-ink/slideshow/51419400.cms,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,42.0,200,OK,-,-,(empty),-,-,-,-,-,-,FYxJ7f1548XvYLC8mf,-,image/gif
