,uid,ts,Z,answers
1182,CxFa0s2rO09boZemxd,911.761000,,
1183,CxFa0s2rO09boZemxd,912.772499,,
1184,CxFa0s2rO09boZemxd,913.808080,,
1185,CxFa0s2rO09boZemxd,915.017632,,
1186,CxFa0s2rO09boZemxd,916.203748,,
1187,CxFa0s2rO09boZemxd,917.366944,,
1188,CxFa0s2rO09boZemxd,918.790655,,
1189,CxFa0s2rO09boZemxd,920.793313,,
1190,CxFa0s2rO09boZemxd,921.900376,,
1191,CxFa0s2rO09boZemxd,922.987519,,
1192,CxFa0s2rO09boZemxd,925.049583,,
1193,CxFa0s2rO09boZemxd,926.104700,,
1194,CxFa0s2rO09boZemxd,927.112810,,
1195,CHo7eW3ldzZkCujyD2,930.464735,,
1196,CHo7eW3ldzZkCujyD2,930.501120,,
1197,CHo7eW3ldzZkCujyD2,932.591198,,
1198,CHo7eW3ldzZkCujyD2,933.732660,,
1199,CHo7eW3ldzZkCujyD2,934.805220,,
1200,CHo7eW3ldzZkCujyD2,935.846022,,
1201,CHo7eW3ldzZkCujyD2,936.867943,,
1202,CHo7eW3ldzZkCujyD2,937.879566,,
1203,CHo7eW3ldzZkCujyD2,938.890830,,
1204,CHo7eW3ldzZkCujyD2,939.901853,,
1205,CHo7eW3ldzZkCujyD2,940.903787,,
1206,CHo7eW3ldzZkCujyD2,941.905086,,
1207,CHo7eW3ldzZkCujyD2,942.907010,,
1208,CHo7eW3ldzZkCujyD2,943.908071,,
1209,CHo7eW3ldzZkCujyD2,944.908941,,
1210,CHo7eW3ldzZkCujyD2,945.910901,,
1211,CHo7eW3ldzZkCujyD2,946.912091,,
1212,CHo7eW3ldzZkCujyD2,947.913724,,
1213,CeYXK527ndDb1YYrd1,952.216238,,
1214,CeYXK527ndDb1YYrd1,954.372849,,
1215,CeYXK527ndDb1YYrd1,955.524429,,
1216,CeYXK527ndDb1YYrd1,956.605854,,
1217,CeYXK527ndDb1YYrd1,957.647978,,
1218,CeYXK527ndDb1YYrd1,958.669126,,
1219,CeYXK527ndDb1YYrd1,959.680226,,
1220,CeYXK527ndDb1YYrd1,960.692254,,
1221,CeYXK527ndDb1YYrd1,961.703296,,
1222,CeYXK527ndDb1YYrd1,962.704822,,
1223,CeYXK527ndDb1YYrd1,964.020289,,
1224,CeYXK527ndDb1YYrd1,966.751112,,
1225,CeYXK527ndDb1YYrd1,969.214169,,
1226,CeYXK527ndDb1YYrd1,971.907774,,
1227,CeYXK527ndDb1YYrd1,973.418045,,
1228,CeYXK527ndDb1YYrd1,974.917413,,
1229,CeYXK527ndDb1YYrd1,977.156440,,
1230,CeYXK527ndDb1YYrd1,978.166938,,
1231,CeYXK527ndDb1YYrd1,979.169018,,
1232,CeYXK527ndDb1YYrd1,980.442967,,
1233,CeYXK527ndDb1YYrd1,984.836978,,
1234,CeYXK527ndDb1YYrd1,988.311898,,
1235,CeYXK527ndDb1YYrd1,991.025539,,
1236,CeYXK527ndDb1YYrd1,992.366652,,
1237,CeYXK527ndDb1YYrd1,994.660874,,
1238,CeYXK527ndDb1YYrd1,996.114425,,
1239,CeYXK527ndDb1YYrd1,997.132298,,
1240,CeYXK527ndDb1YYrd1,998.524214,,
1241,CeYXK527ndDb1YYrd1,999.527907,,
1242,CeYXK527ndDb1YYrd1,1000.599555,,
1243,CeYXK527ndDb1YYrd1,1001.610842,,
1244,CeYXK527ndDb1YYrd1,1002.650024,,
1245,CeYXK527ndDb1YYrd1,1004.664934,,
1246,CeYXK527ndDb1YYrd1,1005.722390,,
1247,CeYXK527ndDb1YYrd1,1008.200704,,
1248,CeYXK527ndDb1YYrd1,1009.211604,,
1249,CeYXK527ndDb1YYrd1,1010.416120,,
1250,CeYXK527ndDb1YYrd1,1011.604081,,
1251,CeYXK527ndDb1YYrd1,1013.637848,,
1252,CeYXK527ndDb1YYrd1,1014.649353,,
1253,CeYXK527ndDb1YYrd1,1015.651320,,
1254,CeYXK527ndDb1YYrd1,1016.652582,,
1255,CeYXK527ndDb1YYrd1,1017.654086,,
1256,CeYXK527ndDb1YYrd1,1018.655299,,
1257,CeYXK527ndDb1YYrd1,1019.859783,,
1258,CeYXK527ndDb1YYrd1,1020.859193,,
1259,CeYXK527ndDb1YYrd1,1021.860437,,
1260,CeYXK527ndDb1YYrd1,1022.861164,,
1261,CeYXK527ndDb1YYrd1,1023.965272,,
1262,CeYXK527ndDb1YYrd1,1027.828505,,
1263,CeYXK527ndDb1YYrd1,1033.196502,,
1264,CeYXK527ndDb1YYrd1,1037.182299,,
1265,CeYXK527ndDb1YYrd1,1040.687003,,
1266,CeYXK527ndDb1YYrd1,1043.441331,,
1267,CeYXK527ndDb1YYrd1,1044.721935,,
1268,CeYXK527ndDb1YYrd1,1047.106076,,
1269,CeYXK527ndDb1YYrd1,1048.306088,,
1270,CeYXK527ndDb1YYrd1,1050.331392,,
1271,CeYXK527ndDb1YYrd1,1051.332556,,
1272,C1rr7G3BL0aRkXlVX5,1556.619538,,
1273,CmboKy31onRmwJZPcl,1556.716931,,
1274,C1rr7G3BL0aRkXlVX5,1556.747333,,
1275,CmboKy31onRmwJZPcl,1556.793142,,
1276,C1rr7G3BL0aRkXlVX5,1558.889482,,
1277,CmboKy31onRmwJZPcl,1558.931723,,
1278,C1rr7G3BL0aRkXlVX5,1560.036321,,
1279,CmboKy31onRmwJZPcl,1560.079474,,
1280,C1rr7G3BL0aRkXlVX5,1561.109910,,
1281,CmboKy31onRmwJZPcl,1561.167340,,
1282,C1rr7G3BL0aRkXlVX5,1562.147053,,
1283,CmboKy31onRmwJZPcl,1562.189702,,
1284,C1rr7G3BL0aRkXlVX5,1563.166146,,
1285,CmboKy31onRmwJZPcl,1563.222409,,
1286,C1rr7G3BL0aRkXlVX5,1564.175319,,
1287,CmboKy31onRmwJZPcl,1564.220585,,
1288,C1rr7G3BL0aRkXlVX5,1565.180130,,
1289,CmboKy31onRmwJZPcl,1565.227895,,
1290,C1rr7G3BL0aRkXlVX5,1566.181855,,
1291,CmboKy31onRmwJZPcl,1566.224191,,
1292,C1rr7G3BL0aRkXlVX5,1567.183147,,
1293,CmboKy31onRmwJZPcl,1567.225623,,
1294,C1rr7G3BL0aRkXlVX5,1568.183292,,
1295,CmboKy31onRmwJZPcl,1568.225394,,
1296,C1rr7G3BL0aRkXlVX5,1569.184271,,
1297,CmboKy31onRmwJZPcl,1569.226724,,
1298,C1rr7G3BL0aRkXlVX5,1571.186017,,
1299,CmboKy31onRmwJZPcl,1571.227848,,
1300,C1rr7G3BL0aRkXlVX5,1572.186090,,
1301,CmboKy31onRmwJZPcl,1572.232770,,
1302,C1rr7G3BL0aRkXlVX5,1573.186008,,
1303,CmboKy31onRmwJZPcl,1573.227776,,
1304,Cuym2p11vsS975c9sc,1818.539574,,
1305,CyaTTT3ZMBuEtHkQf8,1818.098972,,
1306,Cuym2p11vsS975c9sc,1818.550026,,
1307,CWPZXs1gOYhFKPCFMb,1818.698268,,
1308,Cuym2p11vsS975c9sc,1818.761816,,
1309,Cuym2p11vsS975c9sc,1818.776610,,
1310,C60WUm3js9pVrmDgsh,1818.618394,,
1311,CvH0KXa3w3M2KzNvj,1818.659686,,
1312,Cuym2p11vsS975c9sc,1818.803420,,
1313,C60WUm3js9pVrmDgsh,1818.829509,,
1314,CyaTTT3ZMBuEtHkQf8,1818.611343,,
1315,COkdXmPZ1uwVxrTx,1818.881664,,
1316,CDNb7E1PigyHeTx8m5,1818.592474,,
1317,CyaTTT3ZMBuEtHkQf8,1819.442491,,
1318,CxoyOh3qKlMITocAF9,1819.583718,,
1319,CItQIF1W1Z6chlegsd,1819.443454,,
1320,CDD0Ui9wLNRLnsbu6,1819.632450,,
1321,CaAtvC2D39gRZuxT3b,1819.708921,,
1322,CNdj2fEi84BtqTyq3,1819.618646,,
1323,CxoyOh3qKlMITocAF9,1819.630009,,
1324,CQK6s72qnhF3eHd3w5,1819.775343,,
1325,CItQIF1W1Z6chlegsd,1819.655667,,
1326,CoFjfA2q6U3fbrby1d,1819.523336,,
1327,CDD0Ui9wLNRLnsbu6,1819.927932,,
1328,CxoyOh3qKlMITocAF9,1819.840119,,
1329,CxoyOh3qKlMITocAF9,1820.051143,,
1330,CcArXs28Lb8LS3rSJ8,1819.443987,,
1331,C6YmLb484yWZ8Lt5a,1819.443667,,
1332,CcArXs28Lb8LS3rSJ8,1820.062477,,
1333,CKz94Td1gF5h76FE7,1819.713733,,
1334,C6VasY2GnCLEj8pIV9,1820.439802,,
1335,CItQIF1W1Z6chlegsd,1819.867657,,
1336,CxQ5PU2D8eTVSxf4Bl,1819.934965,,
1337,CLTEmU2TO6DLwbCXXj,1820.282889,,
1338,C6VasY2GnCLEj8pIV9,1820.450195,,
1339,CcArXs28Lb8LS3rSJ8,1820.073387,,
1340,CLTEmU2TO6DLwbCXXj,1820.508197,,
1341,CxoyOh3qKlMITocAF9,1820.058577,,
1342,C6YmLb484yWZ8Lt5a,1820.066207,,
1343,CxoyOh3qKlMITocAF9,1822.565387,,
1344,CcArXs28Lb8LS3rSJ8,1822.565596,,
1345,Cs1Jzx1TRFS7i9Lfq8,1822.439079,,
1346,CqfD3A2zNKgmqXxeA1,1822.438715,,
1347,Cx7bzl4Z9R0E4CRASc,1822.828308,,
1348,CxnsGO1bx8NNcfjKec,1822.830363,,
1349,CyaTTT3ZMBuEtHkQf8,1823.002110,,
1350,CwLQIc2o2qNAmDQPv4,1823.007352,,
1351,CcArXs28Lb8LS3rSJ8,1823.043852,,
1352,C6YmLb484yWZ8Lt5a,1822.565166,,
1353,ClWRV73ZvA8vvpm167,1823.408447,,
1354,Clp7LYU14mG2Pfex,1823.554983,,
1355,CAGwCX2l2dbvji9oN3,1823.561313,,
1356,CuW2H11B7QBcOCaYi7,1823.708285,,
1357,C6YmLb484yWZ8Lt5a,1824.069595,,
1358,CNdj2fEi84BtqTyq3,1823.710261,,
1359,CcArXs28Lb8LS3rSJ8,1824.196044,,
1360,C6YmLb484yWZ8Lt5a,1824.193679,,
1361,CxoyOh3qKlMITocAF9,1824.223645,,
1362,C6VasY2GnCLEj8pIV9,1824.227134,,
1363,CItQIF1W1Z6chlegsd,1824.228894,,
1364,ClWRV73ZvA8vvpm167,1824.367711,,
1365,C6YmLb484yWZ8Lt5a,1824.328450,,
1366,CxoyOh3qKlMITocAF9,1824.335581,,
1367,C6VasY2GnCLEj8pIV9,1824.343157,,
1368,CxoyOh3qKlMITocAF9,1824.403008,,
1369,ChxTaB3PxRIKWFKU63,1824.158578,,
1370,C6VasY2GnCLEj8pIV9,1824.436904,,
1371,C6YmLb484yWZ8Lt5a,1824.430946,,
1372,CAGwCX2l2dbvji9oN3,1824.451157,,
1373,CySQVHEJp2vlTGqk2,1824.273690,,
1374,C6VasY2GnCLEj8pIV9,1824.491135,,
1375,C6YmLb484yWZ8Lt5a,1824.495763,,
1376,CItQIF1W1Z6chlegsd,1824.342009,,
1377,C6VasY2GnCLEj8pIV9,1824.548986,,
1378,CItQIF1W1Z6chlegsd,1824.599608,,
1379,C6VasY2GnCLEj8pIV9,1824.648643,,
1380,CItQIF1W1Z6chlegsd,1824.652407,,
1381,CDNb7E1PigyHeTx8m5,1824.665628,,
1382,C6YmLb484yWZ8Lt5a,1824.552526,,
1383,Clp7LYU14mG2Pfex,1824.468713,,
1384,CmS9IZ35Os1A9rTAt1,1824.653879,,
1385,CA8RMy1T2C6DMRKDTg,1824.910355,,
1386,C6VasY2GnCLEj8pIV9,1824.701623,,
1387,CcArXs28Lb8LS3rSJ8,1824.330357,,
1388,Ci14eB1nRcfjjFQiK6,1825.006895,,
1389,CaWtQuAAactMrHCN,1825.027853,,
1390,CxoyOh3qKlMITocAF9,1824.465498,,
1391,CaWtQuAAactMrHCN,1825.069390,,
1392,CySQVHEJp2vlTGqk2,1824.540809,,
1393,C1QOU045AP8HG74cd3,1824.737957,,
1394,CaWtQuAAactMrHCN,1825.422949,,
1395,ClWRV73ZvA8vvpm167,1824.972999,,
1396,CvyjdC1EP7NqXDyBt7,1824.773062,,
1397,CaWtQuAAactMrHCN,1825.459815,,
1398,CtGkkU1HNvw8gdNbNg,1825.704916,,
1399,CuW2H11B7QBcOCaYi7,1825.800615,,
1400,C2brJY3pCO5wkwcYhl,1825.317075,,
1401,C9RUC7n4MexGvs596,1825.861919,,
1402,CrbARoQAfpzjEs839,1826.085431,,
1403,CZs5rFrWyZLHbYVpb,1825.862599,,
1404,C9ibus49bjB5Mb7T1g,1825.861699,,
1405,Co73jM3s1xu5rHXZc8,1825.350674,,
1406,CrbARoQAfpzjEs839,1826.109653,,
1407,CpRyjl2VAupjmz3DG8,1825.351058,,
1408,CrbARoQAfpzjEs839,1826.201355,,
1409,CuW2H11B7QBcOCaYi7,1825.837734,,
1410,C9RUC7n4MexGvs596,1826.102009,,
1411,CZs5rFrWyZLHbYVpb,1826.128487,,
1412,C9ibus49bjB5Mb7T1g,1826.133170,,
1413,CrbARoQAfpzjEs839,1826.289391,,
1414,CuW2H11B7QBcOCaYi7,1826.345605,,
1415,CJLa014UxIjv0Js8Nb,1826.601010,,
1416,ChgJ4D7bPsaEQ6Tkf,1826.712656,,
1417,CSX0X73FkopV1ij6g8,1826.107415,,
1418,C9RUC7n4MexGvs596,1826.342807,,
1419,CaWtQuAAactMrHCN,1826.312317,,
1420,CYCAeV3m4bJIQt1JSc,1827.058214,,
1421,C739Zp4JalvQk3tM2k,1827.143144,,
1422,CYCAeV3m4bJIQt1JSc,1827.076221,,
1423,Clt0u12gy3dXyyGoMe,1827.184019,,
1424,CmRWmXvc3GTgZJX99,1827.066869,,
1425,C0kGOeocS1vJ1tjoa,1826.661881,,
1426,CaWtQuAAactMrHCN,1827.332348,,
1427,CpXNHrNebjME2vXV6,1827.345296,,
1428,ColP5D2LbdyBFZF6F3,1827.318244,,
1429,CF3OKt1Trr1czDwyuj,1827.518548,,
1430,Cq9854cWVrPlf78W2,1827.431891,,
1431,Cqybch4DTe1KDnOaIg,1827.419756,,
1432,CCg1OJ2Lfi4HRcDad8,1827.427348,,
1433,CfPXjkDnh2cVnMbG8,1827.123933,,
1434,C739Zp4JalvQk3tM2k,1827.590824,,
1435,C4OK3R2MvfB6dfb79,1827.360643,,
1436,CfPXjkDnh2cVnMbG8,1827.833204,,
1437,CcsPvW2p5S3RrwXhJ6,1827.586904,,
1438,CCg1OJ2Lfi4HRcDad8,1827.758409,,
1439,C739Zp4JalvQk3tM2k,1828.085018,,
1440,COBAj11WSV2UJK0ZJ9,1827.861029,,
1441,ClAoRVtUNtqEjLplb,1828.167266,,
1442,CaWtQuAAactMrHCN,1827.617340,,
1443,C4OK3R2MvfB6dfb79,1827.840550,,
1444,CDFF6m489HZlQhsZpc,1828.375044,,
1445,Cqybch4DTe1KDnOaIg,1828.191140,,
1446,CrVWBe1tatFtWvknWl,1828.141167,,
1447,C1hGgRLsn7BYwUc9k,1828.193949,,
1448,CK0YpU2FWPOhXs8Eqb,1828.511903,,
1449,CK0YpU2FWPOhXs8Eqb,1828.535050,,
1450,ClAoRVtUNtqEjLplb,1828.415661,,
1451,C5MFMC3KiZqHYkKo7l,1828.636375,,
1452,C6wjdL3t1BF6B9po6i,1828.663836,,
1453,CaWtQuAAactMrHCN,1828.311560,,
1454,CMm98y4qALSwSRyhQk,1828.646389,,
1455,CK0YpU2FWPOhXs8Eqb,1828.875387,,
1456,Cqybch4DTe1KDnOaIg,1828.879573,,
1457,Cbh0AY3P4ja9U8BMq9,1828.412648,,
1458,CMm98y4qALSwSRyhQk,1828.902707,,
1459,CK0YpU2FWPOhXs8Eqb,1828.909602,,
1460,CRECQz1qqYY9R32a55,1828.892769,,
1461,C6wjdL3t1BF6B9po6i,1829.164584,,
1462,CK0YpU2FWPOhXs8Eqb,1829.283178,,
1463,C3RHNt3gQWt973Mhb6,1829.303106,,
1464,Cbh0AY3P4ja9U8BMq9,1829.333425,,
1465,C5MFMC3KiZqHYkKo7l,1828.910146,,
1466,Cvmnt210fJ3e4uj4d2,1829.356394,,
1467,Cxj0eGTsVDT6Jm2B5,1829.151465,,
1468,CN0QBxHN7PZoheaFe,1829.151891,,
1469,CRECQz1qqYY9R32a55,1829.168221,,
1470,CIOkDS3yIZ3GOY6F49,1829.494581,,
1471,C9USo53wewH4bykSRk,1829.525946,,
1472,Cbh0AY3P4ja9U8BMq9,1829.410312,,
1473,CaWtQuAAactMrHCN,1829.665592,,
1474,CO66I43wHaiwc9yuf4,1829.686939,,
1475,Cbh0AY3P4ja9U8BMq9,1829.693344,,
1476,C739Zp4JalvQk3tM2k,1828.177728,,
1477,C1bJil2GHSfNBeP3Xk,1829.746440,,
1478,CaWtQuAAactMrHCN,1829.862173,,
1479,Cqybch4DTe1KDnOaIg,1829.735170,,
1480,C8F5oe3RCjLSJ4wWFb,1829.729187,,
1481,Cbh0AY3P4ja9U8BMq9,1829.967839,,
1482,Cmuus7KnSJfaxmG2j,1830.021364,,
1483,Cbh0AY3P4ja9U8BMq9,1830.050714,,
1484,C739Zp4JalvQk3tM2k,1829.889815,,
1485,CVPiAl1tDe5NS9yVe2,1829.918286,,
1486,CRc0Ed2JX41t2oHUe6,1830.126020,,
1487,CUuwiR3Pmyl3JJ5nA6,1830.228921,,
1488,ChM1bQ1xJYgRNJxKTe,1830.074222,,
1489,CEFHz04uM0BdgDHHJ9,1829.903503,,
1490,C739Zp4JalvQk3tM2k,1830.523459,,
1491,Cbh0AY3P4ja9U8BMq9,1830.532984,,
1492,C6wjdL3t1BF6B9po6i,1830.627814,,
1493,CnpPcH2pwMhU9JKOLc,1829.711424,,
1494,CUuwiR3Pmyl3JJ5nA6,1830.755052,,
1495,CZnQpkFBEtOn6z6Lg,1830.237809,,
1496,CWhaJy2KPWdSompiB,1830.886842,,
1497,CnpPcH2pwMhU9JKOLc,1830.812759,,
1498,ChM1bQ1xJYgRNJxKTe,1830.745259,,
1499,COBAj11WSV2UJK0ZJ9,1830.927289,,
1500,CBsZZa4qHvXLRHu8wh,1830.546243,,
1501,CIOkDS3yIZ3GOY6F49,1830.931052,,
1502,C739Zp4JalvQk3tM2k,1831.038224,,
1503,Cbh0AY3P4ja9U8BMq9,1830.992118,,
1504,Ca1I0B3TUOnIZFBXAj,1830.900743,,
1505,Cbh0AY3P4ja9U8BMq9,1831.252811,,
1506,C8F5oe3RCjLSJ4wWFb,1831.048531,,
1507,CEnYmj1Kgjr6tU9ZN1,1831.204387,,
1508,CO56PP3FG3jnLmuswa,1828.318860,,
1509,CLGhxq30RytSG9zpRg,1825.543036,,
1510,C2alkD2mDFxcXT4D61,1829.425919,,
1511,CCHvQA2ile2Q2qNUpj,1832.318768,,
1512,C2alkD2mDFxcXT4D61,1832.549670,,
1513,Cx7bzl4Z9R0E4CRASc,1834.209971,,
1514,CyaTTT3ZMBuEtHkQf8,1837.893033,,
1515,CyaTTT3ZMBuEtHkQf8,1838.277159,,
1516,Cuym2p11vsS975c9sc,1838.280913,,
1517,C60WUm3js9pVrmDgsh,1838.279146,,
1518,C52acp3AUDWphia0zg,1838.282987,,
1519,CQLVFX2D7lA8luoFda,1838.284994,,
1520,Cu9I2MUyjMr6XxXqj,1838.478273,,
1521,CQLVFX2D7lA8luoFda,1838.648437,,
1522,CySQVHEJp2vlTGqk2,1838.657806,,
1523,CQLVFX2D7lA8luoFda,1838.757318,,
1524,CGHBoi4S6WMFGZj57l,1838.912664,,
1525,Cu9I2MUyjMr6XxXqj,1838.645091,,
1526,CySQVHEJp2vlTGqk2,1839.119372,,
1527,CQLVFX2D7lA8luoFda,1839.165682,,
1528,Cuym2p11vsS975c9sc,1839.169348,,
1529,C52acp3AUDWphia0zg,1839.167472,,
1530,C52acp3AUDWphia0zg,1839.185995,,
1531,C52acp3AUDWphia0zg,1839.210884,,
1532,Cuym2p11vsS975c9sc,1839.186359,,
1533,C52acp3AUDWphia0zg,1839.278770,,
1534,CQLVFX2D7lA8luoFda,1839.179100,,
1535,CQLVFX2D7lA8luoFda,1839.400720,,
1536,CQLVFX2D7lA8luoFda,1839.413400,,
1537,CeUPmX1TwzWEDg0xqj,1839.180048,,
1538,CvyjdC1EP7NqXDyBt7,1839.432050,,
1539,CeUPmX1TwzWEDg0xqj,1839.477268,,
1540,CeUPmX1TwzWEDg0xqj,1839.690841,,
1541,CeUPmX1TwzWEDg0xqj,1839.736728,,
1542,CeUPmX1TwzWEDg0xqj,1839.804502,,
1543,CeUPmX1TwzWEDg0xqj,1839.823462,,
1544,CeUPmX1TwzWEDg0xqj,1839.838132,,
1545,CeUPmX1TwzWEDg0xqj,1839.849986,,
1546,C52acp3AUDWphia0zg,1839.290440,,
1547,Cuym2p11vsS975c9sc,1839.278073,,
1548,CSAb0p3grjLXUutL4l,1849.778457,,
1549,Cuym2p11vsS975c9sc,1851.091300,,
1550,C52acp3AUDWphia0zg,1851.092868,,
1551,CQLVFX2D7lA8luoFda,1851.094135,,
1552,CEh8lZ2DYzH9TJXCih,1856.224276,,
1553,CF0h6e4rEjNSQPeZIf,1856.285695,,
1554,CI9b0J3rWXXbeynwz4,1856.646134,,
1555,CF0h6e4rEjNSQPeZIf,1856.843986,,
1556,CI9b0J3rWXXbeynwz4,1856.889217,,
1557,C5RUNs2nPc5DZAOj7e,1856.915389,,
1558,CQLVFX2D7lA8luoFda,1857.048662,,
1559,CQLVFX2D7lA8luoFda,1857.087978,,
1560,ClWRV73ZvA8vvpm167,1858.981779,,
1561,Ci14eB1nRcfjjFQiK6,1858.983430,,
1562,CQLVFX2D7lA8luoFda,1858.977142,,
1563,ClWRV73ZvA8vvpm167,1859.047893,,
1564,CDD0Ui9wLNRLnsbu6,1858.984163,,
1565,CxnsGO1bx8NNcfjKec,1859.347011,,
1566,Clp7LYU14mG2Pfex,1859.387284,,
1567,CAGwCX2l2dbvji9oN3,1859.399459,,
1568,C1qdws3cpam0V4BuS2,1859.636333,,
1569,Clp7LYU14mG2Pfex,1859.546267,,
1570,Cqybch4DTe1KDnOaIg,1859.795196,,
1571,CNhy7b1w7pwg4iZeZb,1859.809236,,
1572,CJRJj510nEetunmyj8,1859.736906,,
1573,CJUp2E4o3lRHBtDqgl,1860.075991,,
1574,CxQ5PU2D8eTVSxf4Bl,1859.071763,,
1575,CKp6u32Eztr9LyFZb1,1860.263217,,
1576,CTdU1ao4xIayI7RNj,1860.104314,,
1577,CJUp2E4o3lRHBtDqgl,1860.822254,,
1578,CTjVy13qvORjCXO0cj,1860.829473,,
1579,CKp6u32Eztr9LyFZb1,1860.825238,,
1580,CTjVy13qvORjCXO0cj,1861.122898,,
1581,CBoQGv2NLWWqPQb818,1861.116886,,
1582,C1hGgRLsn7BYwUc9k,1861.313324,,
1583,CjjyOI1uvSZOoQCes4,1861.461089,,
1584,CWVgug1b2BpzBPpcw,1861.599703,,
1585,CRdIn71qS4OuO8Hrq9,1861.494697,,
1586,C2alkD2mDFxcXT4D61,1861.705867,,
1587,C2alkD2mDFxcXT4D61,1861.827675,,
1588,CTjVy13qvORjCXO0cj,1861.853133,,
1589,C3RHNt3gQWt973Mhb6,1862.038530,,
1590,C1mVTvUAdbLSZfll,1861.855026,,
1591,CPNpKs18x8Z3TdMRv5,1862.051695,,
1592,C2alkD2mDFxcXT4D61,1862.125870,,
1593,CXAqQz4v5kL59LafD6,1862.215383,,
1594,CSfM2W9kNzuayWwId,1862.265960,,
1595,C2alkD2mDFxcXT4D61,1862.387302,,
1596,C8hEc71PahQ1QgFNZj,1862.311176,,
1597,C8wdGV1lgo9IqsqjQl,1862.172840,,
1598,C3RHNt3gQWt973Mhb6,1862.470733,,
1599,C2alkD2mDFxcXT4D61,1862.497442,,
1600,C8hEc71PahQ1QgFNZj,1862.434177,,
1601,C2alkD2mDFxcXT4D61,1862.562013,,
1602,CTjVy13qvORjCXO0cj,1862.604140,,
1603,ChWBNR2WAcd9SaWhMa,1862.395424,,
1604,Cd8Oid3yJDb48Sik5a,1862.453301,,
1605,CwcSWWMrUslCuRKvl,1862.576428,,
1606,CfcjxX3IK11nGrJGJa,1862.439754,,
1607,CwcSWWMrUslCuRKvl,1862.906406,,
1608,C1pEHp3GxYH7CobcHj,1862.452665,,
1609,CO56PP3FG3jnLmuswa,1862.968980,,
1610,CbqemvKzKoNOXsFq2,1862.357822,,
1611,C2alkD2mDFxcXT4D61,1862.903839,,
1612,CTjVy13qvORjCXO0cj,1863.179424,,
1613,C4ERZsTlCgkeMQvwj,1863.413151,,
1614,CxwkXr2oSDoHueSbbj,1863.493069,,
1615,C2alkD2mDFxcXT4D61,1863.569210,,
1616,CO56PP3FG3jnLmuswa,1863.045582,,
1617,C950Lq1GwxD88lZkL7,1863.953002,,
1618,ChM1bQ1xJYgRNJxKTe,1864.028199,,
1619,C8F5oe3RCjLSJ4wWFb,1863.735448,,
1620,C7LBeg1TjcvwvgeN88,1864.380349,,
1621,CCzfaG4QbHWHJ4wB3d,1864.512091,,
1622,CnM9Tt2zOKqdvxuRr3,1864.562824,,
1623,CO56PP3FG3jnLmuswa,1864.064030,,
1624,CrAfwI1kYpG3VArNWg,1865.053674,,
1625,CrAfwI1kYpG3VArNWg,1865.091488,,
1626,CO56PP3FG3jnLmuswa,1865.125747,,
1627,C8F5oe3RCjLSJ4wWFb,1865.017330,,
1628,CxbBSkewlpR6NFSle,1865.292051,,
1629,C2alkD2mDFxcXT4D61,1865.131844,,
1630,CTjVy13qvORjCXO0cj,1865.404239,,
1631,Cldtjg3v9iNj9YWxik,1865.217665,,
1632,CTjVy13qvORjCXO0cj,1865.454306,,
1633,C2alkD2mDFxcXT4D61,1865.491053,,
1634,CTjVy13qvORjCXO0cj,1865.533268,,
1635,CfLDuM2hFADRjzI9Xe,1865.568734,,
1636,CAY0ox2MKzsjUWHa2b,1865.761240,,
1637,C6EPXL3ONSUU1bSFF3,1865.708804,,
1638,CTjVy13qvORjCXO0cj,1865.865805,,
1639,CFE0i21DTrMrdZtuXl,1865.905906,,
1640,CJUp2E4o3lRHBtDqgl,1865.952627,,
1641,C8F5oe3RCjLSJ4wWFb,1865.319403,,
1642,CTjVy13qvORjCXO0cj,1865.893325,,
1643,CNfrfy1DupGNGqt1re,1865.889546,,
1644,CTjVy13qvORjCXO0cj,1870.796887,,
1645,CTjVy13qvORjCXO0cj,1871.325694,,
1646,CJUp2E4o3lRHBtDqgl,1871.327872,,
1647,CJUp2E4o3lRHBtDqgl,1871.755898,,
1648,CJUp2E4o3lRHBtDqgl,1872.120961,,
1649,CTjVy13qvORjCXO0cj,1872.125201,,
1650,C5RUNs2nPc5DZAOj7e,1872.324664,,
1651,CiLfvN1O6cjpF7SdTd,1873.834073,,
1652,CeuCGv39fUj5WMCd0j,1873.914131,,
1653,C5RUNs2nPc5DZAOj7e,1887.332734,,
1654,C5RUNs2nPc5DZAOj7e,1917.329200,,
1655,C5RUNs2nPc5DZAOj7e,1962.337085,,
1656,CPjvAd1ohwNyKuBdik,2037.491798,,
1657,C0q1OD93JNmXIWmIi,2172.530044,,
1658,C0q1OD93JNmXIWmIi,2189.226883,,
1659,CBtJVh3JguYgnXV1j8,2189.829991,,
1660,CBtJVh3JguYgnXV1j8,2190.379043,,
1661,CDaYCj2zooFZ74aAze,2190.559461,,
1662,CRhZZj4RXEdtjp2jT4,2190.455673,,
1663,CUCuPm1oo8WAlSNKv2,2191.074887,,
1664,CUCuPm1oo8WAlSNKv2,2191.745729,,
1665,CWW05dPr9OGt2N5qi,2191.098009,,
1666,CWW05dPr9OGt2N5qi,2191.952842,,
1667,Ct6UWz1nmjUTOjKa,2192.109704,,
1668,Ckc6myIHj2aLdpKXe,2191.967612,,
1669,CbfjFM1XJ3UijsXdh1,2192.452409,,
1670,CRHH4G1SrUhdoGXrpd,2192.484517,,
